epoch,train_accuracy,test_accuracy,total_accuracy
17132,1.000000,0.625000,0.906250
17133,1.000000,0.625000,0.906250
17134,1.000000,0.625000,0.906250
17135,1.000000,0.625000,0.906250
17136,1.000000,0.625000,0.906250
17137,1.000000,0.625000,0.906250
17138,1.000000,0.625000,0.906250
17139,1.000000,0.625000,0.906250
17140,1.000000,0.625000,0.906250
17141,1.000000,0.625000,0.906250
17142,1.000000,0.625000,0.906250
17143,1.000000,0.625000,0.906250
17144,1.000000,0.625000,0.906250
17145,1.000000,0.625000,0.906250
17146,1.000000,0.625000,0.906250
17147,1.000000,0.625000,0.906250
17148,1.000000,0.625000,0.906250
17149,1.000000,0.625000,0.906250
17150,1.000000,0.625000,0.906250
17151,1.000000,0.625000,0.906250
17152,1.000000,0.625000,0.906250
17153,1.000000,0.625000,0.906250
17154,1.000000,0.625000,0.906250
17155,1.000000,0.625000,0.906250
17156,1.000000,0.625000,0.906250
17157,1.000000,0.625000,0.906250
17158,1.000000,0.625000,0.906250
17159,1.000000,0.625000,0.906250
17160,1.000000,0.625000,0.906250
17161,1.000000,0.625000,0.906250
17162,1.000000,0.625000,0.906250
17163,1.000000,0.625000,0.906250
17164,1.000000,0.625000,0.906250
17165,1.000000,0.625000,0.906250
17166,1.000000,0.625000,0.906250
17167,1.000000,0.625000,0.906250
17168,1.000000,0.625000,0.906250
17169,1.000000,0.625000,0.906250
17170,1.000000,0.625000,0.906250
17171,1.000000,0.625000,0.906250
17172,1.000000,0.625000,0.906250
17173,1.000000,0.625000,0.906250
17174,1.000000,0.625000,0.906250
17175,1.000000,0.625000,0.906250
17176,1.000000,0.625000,0.906250
17177,1.000000,0.625000,0.906250
17178,1.000000,0.625000,0.906250
17179,1.000000,0.625000,0.906250
17180,1.000000,0.625000,0.906250
17181,1.000000,0.625000,0.906250
17182,1.000000,0.625000,0.906250
17183,1.000000,0.625000,0.906250
17184,1.000000,0.625000,0.906250
17185,1.000000,0.625000,0.906250
17186,1.000000,0.625000,0.906250
17187,1.000000,0.625000,0.906250
17188,1.000000,0.625000,0.906250
17189,1.000000,0.625000,0.906250
17190,1.000000,0.625000,0.906250
17191,1.000000,0.625000,0.906250
17192,1.000000,0.625000,0.906250
17193,1.000000,0.625000,0.906250
17194,1.000000,0.625000,0.906250
17195,1.000000,0.625000,0.906250
17196,1.000000,0.625000,0.906250
17197,1.000000,0.625000,0.906250
17198,1.000000,0.625000,0.906250
17199,1.000000,0.625000,0.906250
17200,1.000000,0.625000,0.906250
17201,1.000000,0.625000,0.906250
17202,1.000000,0.625000,0.906250
17203,1.000000,0.625000,0.906250
17204,1.000000,0.625000,0.906250
17205,1.000000,0.625000,0.906250
17206,1.000000,0.625000,0.906250
17207,1.000000,0.625000,0.906250
17208,1.000000,0.625000,0.906250
17209,1.000000,0.625000,0.906250
17210,1.000000,0.625000,0.906250
17211,1.000000,0.625000,0.906250
17212,1.000000,0.625000,0.906250
17213,1.000000,0.625000,0.906250
17214,1.000000,0.625000,0.906250
17215,1.000000,0.625000,0.906250
17216,1.000000,0.625000,0.906250
17217,1.000000,0.625000,0.906250
17218,1.000000,0.625000,0.906250
17219,1.000000,0.625000,0.906250
17220,1.000000,0.625000,0.906250
17221,1.000000,0.625000,0.906250
17222,1.000000,0.625000,0.906250
17223,1.000000,0.625000,0.906250
17224,1.000000,0.625000,0.906250
17225,1.000000,0.625000,0.906250
17226,1.000000,0.625000,0.906250
17227,1.000000,0.625000,0.906250
17228,1.000000,0.625000,0.906250
17229,1.000000,0.625000,0.906250
17230,1.000000,0.625000,0.906250
17231,1.000000,0.625000,0.906250
17232,1.000000,0.625000,0.906250
17233,1.000000,0.625000,0.906250
17234,1.000000,0.625000,0.906250
17235,1.000000,0.625000,0.906250
17236,1.000000,0.625000,0.906250
17237,1.000000,0.625000,0.906250
17238,1.000000,0.625000,0.906250
17239,1.000000,0.625000,0.906250
17240,1.000000,0.625000,0.906250
17241,1.000000,0.625000,0.906250
17242,1.000000,0.625000,0.906250
17243,1.000000,0.625000,0.906250
17244,1.000000,0.625000,0.906250
17245,1.000000,0.625000,0.906250
17246,1.000000,0.625000,0.906250
17247,1.000000,0.625000,0.906250
17248,1.000000,0.625000,0.906250
17249,1.000000,0.625000,0.906250
17250,1.000000,0.625000,0.906250
17251,1.000000,0.625000,0.906250
17252,1.000000,0.625000,0.906250
17253,1.000000,0.625000,0.906250
17254,1.000000,0.625000,0.906250
17255,1.000000,0.625000,0.906250
17256,1.000000,0.625000,0.906250
17257,1.000000,0.625000,0.906250
17258,1.000000,0.625000,0.906250
17259,1.000000,0.625000,0.906250
17260,1.000000,0.625000,0.906250
17261,1.000000,0.625000,0.906250
17262,1.000000,0.625000,0.906250
17263,1.000000,0.625000,0.906250
17264,1.000000,0.625000,0.906250
17265,1.000000,0.625000,0.906250
17266,1.000000,0.625000,0.906250
17267,1.000000,0.625000,0.906250
17268,1.000000,0.625000,0.906250
17269,1.000000,0.625000,0.906250
17270,1.000000,0.625000,0.906250
17271,1.000000,0.625000,0.906250
17272,1.000000,0.625000,0.906250
17273,1.000000,0.625000,0.906250
17274,1.000000,0.625000,0.906250
17275,1.000000,0.625000,0.906250
17276,1.000000,0.625000,0.906250
17277,1.000000,0.625000,0.906250
17278,1.000000,0.625000,0.906250
17279,1.000000,0.625000,0.906250
17280,1.000000,0.625000,0.906250
17281,1.000000,0.625000,0.906250
17282,1.000000,0.625000,0.906250
17283,1.000000,0.625000,0.906250
17284,1.000000,0.625000,0.906250
17285,1.000000,0.625000,0.906250
17286,1.000000,0.625000,0.906250
17287,1.000000,0.625000,0.906250
17288,1.000000,0.625000,0.906250
17289,1.000000,0.625000,0.906250
17290,1.000000,0.625000,0.906250
17291,1.000000,0.625000,0.906250
17292,1.000000,0.625000,0.906250
17293,1.000000,0.625000,0.906250
17294,1.000000,0.625000,0.906250
17295,1.000000,0.625000,0.906250
17296,1.000000,0.625000,0.906250
17297,1.000000,0.625000,0.906250
17298,1.000000,0.625000,0.906250
17299,1.000000,0.625000,0.906250
17300,1.000000,0.625000,0.906250
17301,1.000000,0.625000,0.906250
17302,1.000000,0.625000,0.906250
17303,1.000000,0.625000,0.906250
17304,1.000000,0.625000,0.906250
17305,1.000000,0.625000,0.906250
17306,1.000000,0.625000,0.906250
17307,1.000000,0.625000,0.906250
17308,1.000000,0.625000,0.906250
17309,1.000000,0.625000,0.906250
17310,1.000000,0.625000,0.906250
17311,1.000000,0.625000,0.906250
17312,1.000000,0.625000,0.906250
17313,1.000000,0.625000,0.906250
17314,1.000000,0.625000,0.906250
17315,1.000000,0.625000,0.906250
17316,1.000000,0.625000,0.906250
17317,1.000000,0.625000,0.906250
17318,1.000000,0.625000,0.906250
17319,1.000000,0.625000,0.906250
17320,1.000000,0.625000,0.906250
17321,1.000000,0.625000,0.906250
17322,1.000000,0.625000,0.906250
17323,1.000000,0.625000,0.906250
17324,1.000000,0.625000,0.906250
17325,1.000000,0.625000,0.906250
17326,1.000000,0.625000,0.906250
17327,1.000000,0.625000,0.906250
17328,1.000000,0.625000,0.906250
17329,1.000000,0.625000,0.906250
17330,1.000000,0.625000,0.906250
17331,1.000000,0.625000,0.906250
17332,1.000000,0.625000,0.906250
17333,1.000000,0.625000,0.906250
17334,1.000000,0.625000,0.906250
17335,1.000000,0.625000,0.906250
17336,1.000000,0.625000,0.906250
17337,1.000000,0.625000,0.906250
17338,1.000000,0.625000,0.906250
17339,1.000000,0.625000,0.906250
17340,1.000000,0.625000,0.906250
17341,1.000000,0.625000,0.906250
17342,1.000000,0.625000,0.906250
17343,1.000000,0.625000,0.906250
17344,1.000000,0.625000,0.906250
17345,1.000000,0.625000,0.906250
17346,1.000000,0.625000,0.906250
17347,1.000000,0.625000,0.906250
17348,1.000000,0.625000,0.906250
17349,1.000000,0.625000,0.906250
17350,1.000000,0.625000,0.906250
17351,1.000000,0.625000,0.906250
17352,1.000000,0.625000,0.906250
17353,1.000000,0.625000,0.906250
17354,1.000000,0.625000,0.906250
17355,1.000000,0.625000,0.906250
17356,1.000000,0.625000,0.906250
17357,1.000000,0.625000,0.906250
17358,1.000000,0.625000,0.906250
17359,1.000000,0.625000,0.906250
17360,1.000000,0.625000,0.906250
17361,1.000000,0.625000,0.906250
17362,1.000000,0.625000,0.906250
17363,1.000000,0.625000,0.906250
17364,1.000000,0.625000,0.906250
17365,1.000000,0.625000,0.906250
17366,1.000000,0.625000,0.906250
17367,1.000000,0.625000,0.906250
17368,1.000000,0.625000,0.906250
17369,1.000000,0.625000,0.906250
17370,1.000000,0.625000,0.906250
17371,1.000000,0.625000,0.906250
17372,1.000000,0.625000,0.906250
17373,1.000000,0.625000,0.906250
17374,1.000000,0.625000,0.906250
17375,1.000000,0.625000,0.906250
17376,1.000000,0.625000,0.906250
17377,1.000000,0.625000,0.906250
17378,1.000000,0.625000,0.906250
17379,1.000000,0.625000,0.906250
17380,1.000000,0.625000,0.906250
17381,1.000000,0.625000,0.906250
17382,1.000000,0.625000,0.906250
17383,1.000000,0.625000,0.906250
17384,1.000000,0.625000,0.906250
17385,1.000000,0.625000,0.906250
17386,1.000000,0.625000,0.906250
17387,1.000000,0.625000,0.906250
17388,1.000000,0.625000,0.906250
17389,1.000000,0.625000,0.906250
17390,1.000000,0.625000,0.906250
17391,1.000000,0.625000,0.906250
17392,1.000000,0.625000,0.906250
17393,1.000000,0.625000,0.906250
17394,1.000000,0.625000,0.906250
17395,1.000000,0.625000,0.906250
17396,1.000000,0.625000,0.906250
17397,1.000000,0.625000,0.906250
17398,1.000000,0.625000,0.906250
17399,1.000000,0.625000,0.906250
17400,1.000000,0.625000,0.906250
17401,1.000000,0.625000,0.906250
17402,1.000000,0.625000,0.906250
17403,1.000000,0.625000,0.906250
17404,1.000000,0.625000,0.906250
17405,1.000000,0.625000,0.906250
17406,1.000000,0.625000,0.906250
17407,1.000000,0.625000,0.906250
17408,1.000000,0.625000,0.906250
17409,1.000000,0.625000,0.906250
17410,1.000000,0.625000,0.906250
17411,1.000000,0.625000,0.906250
17412,1.000000,0.625000,0.906250
17413,1.000000,0.625000,0.906250
17414,1.000000,0.625000,0.906250
17415,1.000000,0.625000,0.906250
17416,1.000000,0.625000,0.906250
17417,1.000000,0.625000,0.906250
17418,1.000000,0.625000,0.906250
17419,1.000000,0.625000,0.906250
17420,1.000000,0.625000,0.906250
17421,1.000000,0.625000,0.906250
17422,1.000000,0.625000,0.906250
17423,1.000000,0.625000,0.906250
17424,1.000000,0.625000,0.906250
17425,1.000000,0.625000,0.906250
17426,1.000000,0.625000,0.906250
17427,1.000000,0.625000,0.906250
17428,1.000000,0.625000,0.906250
17429,1.000000,0.625000,0.906250
17430,1.000000,0.625000,0.906250
17431,1.000000,0.625000,0.906250
17432,1.000000,0.625000,0.906250
17433,1.000000,0.625000,0.906250
17434,1.000000,0.625000,0.906250
17435,1.000000,0.625000,0.906250
17436,1.000000,0.625000,0.906250
17437,1.000000,0.625000,0.906250
17438,1.000000,0.625000,0.906250
17439,1.000000,0.625000,0.906250
17440,1.000000,0.625000,0.906250
17441,1.000000,0.625000,0.906250
17442,1.000000,0.625000,0.906250
17443,1.000000,0.625000,0.906250
17444,1.000000,0.625000,0.906250
17445,1.000000,0.625000,0.906250
17446,1.000000,0.625000,0.906250
17447,1.000000,0.625000,0.906250
17448,1.000000,0.625000,0.906250
17449,1.000000,0.625000,0.906250
17450,1.000000,0.625000,0.906250
17451,1.000000,0.625000,0.906250
17452,1.000000,0.625000,0.906250
17453,1.000000,0.625000,0.906250
17454,1.000000,0.625000,0.906250
17455,1.000000,0.625000,0.906250
17456,1.000000,0.625000,0.906250
17457,1.000000,0.625000,0.906250
17458,1.000000,0.625000,0.906250
17459,1.000000,0.625000,0.906250
17460,1.000000,0.625000,0.906250
17461,1.000000,0.625000,0.906250
17462,1.000000,0.625000,0.906250
17463,1.000000,0.625000,0.906250
17464,1.000000,0.625000,0.906250
17465,1.000000,0.625000,0.906250
17466,1.000000,0.625000,0.906250
17467,1.000000,0.625000,0.906250
17468,1.000000,0.625000,0.906250
17469,1.000000,0.625000,0.906250
17470,1.000000,0.625000,0.906250
17471,1.000000,0.625000,0.906250
17472,1.000000,0.625000,0.906250
17473,1.000000,0.625000,0.906250
17474,1.000000,0.625000,0.906250
17475,1.000000,0.625000,0.906250
17476,1.000000,0.625000,0.906250
17477,1.000000,0.625000,0.906250
17478,1.000000,0.625000,0.906250
17479,1.000000,0.625000,0.906250
17480,1.000000,0.625000,0.906250
17481,1.000000,0.625000,0.906250
17482,1.000000,0.625000,0.906250
17483,1.000000,0.625000,0.906250
17484,1.000000,0.625000,0.906250
17485,1.000000,0.625000,0.906250
17486,1.000000,0.625000,0.906250
17487,1.000000,0.625000,0.906250
17488,1.000000,0.625000,0.906250
17489,1.000000,0.625000,0.906250
17490,1.000000,0.625000,0.906250
17491,1.000000,0.625000,0.906250
17492,1.000000,0.625000,0.906250
17493,1.000000,0.625000,0.906250
17494,1.000000,0.625000,0.906250
17495,1.000000,0.625000,0.906250
17496,1.000000,0.625000,0.906250
17497,1.000000,0.625000,0.906250
17498,1.000000,0.625000,0.906250
17499,1.000000,0.625000,0.906250
17500,1.000000,0.625000,0.906250
17501,1.000000,0.625000,0.906250
17502,1.000000,0.625000,0.906250
17503,1.000000,0.625000,0.906250
17504,1.000000,0.625000,0.906250
17505,1.000000,0.625000,0.906250
17506,1.000000,0.625000,0.906250
17507,1.000000,0.625000,0.906250
17508,1.000000,0.625000,0.906250
17509,1.000000,0.625000,0.906250
17510,1.000000,0.625000,0.906250
17511,1.000000,0.625000,0.906250
17512,1.000000,0.625000,0.906250
17513,1.000000,0.625000,0.906250
17514,1.000000,0.625000,0.906250
17515,1.000000,0.625000,0.906250
17516,1.000000,0.625000,0.906250
17517,1.000000,0.625000,0.906250
17518,1.000000,0.625000,0.906250
17519,1.000000,0.625000,0.906250
17520,1.000000,0.625000,0.906250
17521,1.000000,0.625000,0.906250
17522,1.000000,0.625000,0.906250
17523,1.000000,0.625000,0.906250
17524,1.000000,0.625000,0.906250
17525,1.000000,0.625000,0.906250
17526,1.000000,0.625000,0.906250
17527,1.000000,0.625000,0.906250
17528,1.000000,0.625000,0.906250
17529,1.000000,0.625000,0.906250
17530,1.000000,0.625000,0.906250
17531,1.000000,0.625000,0.906250
17532,1.000000,0.625000,0.906250
17533,1.000000,0.625000,0.906250
17534,1.000000,0.625000,0.906250
17535,1.000000,0.625000,0.906250
17536,1.000000,0.625000,0.906250
17537,1.000000,0.625000,0.906250
17538,1.000000,0.625000,0.906250
17539,1.000000,0.625000,0.906250
17540,1.000000,0.625000,0.906250
17541,1.000000,0.625000,0.906250
17542,1.000000,0.625000,0.906250
17543,1.000000,0.625000,0.906250
17544,1.000000,0.625000,0.906250
17545,1.000000,0.625000,0.906250
17546,1.000000,0.625000,0.906250
17547,1.000000,0.625000,0.906250
17548,1.000000,0.625000,0.906250
17549,1.000000,0.625000,0.906250
17550,1.000000,0.625000,0.906250
17551,1.000000,0.625000,0.906250
17552,1.000000,0.625000,0.906250
17553,1.000000,0.625000,0.906250
17554,1.000000,0.625000,0.906250
17555,1.000000,0.625000,0.906250
17556,1.000000,0.625000,0.906250
17557,1.000000,0.625000,0.906250
17558,1.000000,0.625000,0.906250
17559,1.000000,0.625000,0.906250
17560,1.000000,0.625000,0.906250
17561,1.000000,0.625000,0.906250
17562,1.000000,0.625000,0.906250
17563,1.000000,0.625000,0.906250
17564,1.000000,0.625000,0.906250
17565,1.000000,0.625000,0.906250
17566,1.000000,0.625000,0.906250
17567,1.000000,0.625000,0.906250
17568,1.000000,0.625000,0.906250
17569,1.000000,0.625000,0.906250
17570,1.000000,0.625000,0.906250
17571,1.000000,0.625000,0.906250
17572,1.000000,0.625000,0.906250
17573,1.000000,0.625000,0.906250
17574,1.000000,0.625000,0.906250
17575,1.000000,0.625000,0.906250
17576,1.000000,0.625000,0.906250
17577,1.000000,0.625000,0.906250
17578,1.000000,0.625000,0.906250
17579,1.000000,0.625000,0.906250
17580,1.000000,0.625000,0.906250
17581,1.000000,0.625000,0.906250
17582,1.000000,0.625000,0.906250
17583,1.000000,0.625000,0.906250
17584,1.000000,0.625000,0.906250
17585,1.000000,0.625000,0.906250
17586,1.000000,0.625000,0.906250
17587,1.000000,0.625000,0.906250
17588,1.000000,0.625000,0.906250
17589,1.000000,0.625000,0.906250
17590,1.000000,0.625000,0.906250
17591,1.000000,0.625000,0.906250
17592,1.000000,0.625000,0.906250
17593,1.000000,0.625000,0.906250
17594,1.000000,0.625000,0.906250
17595,1.000000,0.625000,0.906250
17596,1.000000,0.625000,0.906250
17597,1.000000,0.625000,0.906250
17598,1.000000,0.625000,0.906250
17599,1.000000,0.625000,0.906250
17600,1.000000,0.625000,0.906250
17601,1.000000,0.625000,0.906250
17602,1.000000,0.625000,0.906250
17603,1.000000,0.625000,0.906250
17604,1.000000,0.625000,0.906250
17605,1.000000,0.625000,0.906250
17606,1.000000,0.625000,0.906250
17607,1.000000,0.625000,0.906250
17608,1.000000,0.625000,0.906250
17609,1.000000,0.625000,0.906250
17610,1.000000,0.625000,0.906250
17611,1.000000,0.625000,0.906250
17612,1.000000,0.625000,0.906250
17613,1.000000,0.625000,0.906250
17614,1.000000,0.625000,0.906250
17615,1.000000,0.625000,0.906250
17616,1.000000,0.625000,0.906250
17617,1.000000,0.625000,0.906250
17618,1.000000,0.625000,0.906250
17619,1.000000,0.625000,0.906250
17620,1.000000,0.625000,0.906250
17621,1.000000,0.625000,0.906250
17622,1.000000,0.625000,0.906250
17623,1.000000,0.625000,0.906250
17624,1.000000,0.625000,0.906250
17625,1.000000,0.625000,0.906250
17626,1.000000,0.625000,0.906250
17627,1.000000,0.625000,0.906250
17628,1.000000,0.625000,0.906250
17629,1.000000,0.625000,0.906250
17630,1.000000,0.625000,0.906250
17631,1.000000,0.625000,0.906250
17632,1.000000,0.625000,0.906250
17633,1.000000,0.625000,0.906250
17634,1.000000,0.625000,0.906250
17635,1.000000,0.625000,0.906250
17636,1.000000,0.625000,0.906250
17637,1.000000,0.625000,0.906250
17638,1.000000,0.625000,0.906250
17639,1.000000,0.625000,0.906250
17640,1.000000,0.625000,0.906250
17641,1.000000,0.625000,0.906250
17642,1.000000,0.625000,0.906250
17643,1.000000,0.625000,0.906250
17644,1.000000,0.625000,0.906250
17645,1.000000,0.625000,0.906250
17646,1.000000,0.625000,0.906250
17647,1.000000,0.625000,0.906250
17648,1.000000,0.625000,0.906250
17649,1.000000,0.625000,0.906250
17650,1.000000,0.625000,0.906250
17651,1.000000,0.625000,0.906250
17652,1.000000,0.625000,0.906250
17653,1.000000,0.625000,0.906250
17654,1.000000,0.625000,0.906250
17655,1.000000,0.625000,0.906250
17656,1.000000,0.625000,0.906250
17657,1.000000,0.625000,0.906250
17658,1.000000,0.625000,0.906250
17659,1.000000,0.625000,0.906250
17660,1.000000,0.625000,0.906250
17661,1.000000,0.625000,0.906250
17662,1.000000,0.625000,0.906250
17663,1.000000,0.625000,0.906250
17664,1.000000,0.625000,0.906250
17665,1.000000,0.625000,0.906250
17666,1.000000,0.625000,0.906250
17667,1.000000,0.625000,0.906250
17668,1.000000,0.625000,0.906250
17669,1.000000,0.625000,0.906250
17670,1.000000,0.625000,0.906250
17671,1.000000,0.625000,0.906250
17672,1.000000,0.625000,0.906250
17673,1.000000,0.625000,0.906250
17674,1.000000,0.625000,0.906250
17675,1.000000,0.625000,0.906250
17676,1.000000,0.625000,0.906250
17677,1.000000,0.625000,0.906250
17678,1.000000,0.625000,0.906250
17679,1.000000,0.625000,0.906250
17680,1.000000,0.625000,0.906250
17681,1.000000,0.625000,0.906250
17682,1.000000,0.625000,0.906250
17683,1.000000,0.625000,0.906250
17684,1.000000,0.625000,0.906250
17685,1.000000,0.625000,0.906250
17686,1.000000,0.625000,0.906250
17687,1.000000,0.625000,0.906250
17688,1.000000,0.625000,0.906250
17689,1.000000,0.625000,0.906250
17690,1.000000,0.625000,0.906250
17691,1.000000,0.625000,0.906250
17692,1.000000,0.625000,0.906250
17693,1.000000,0.625000,0.906250
17694,1.000000,0.625000,0.906250
17695,1.000000,0.625000,0.906250
17696,1.000000,0.625000,0.906250
17697,1.000000,0.625000,0.906250
17698,1.000000,0.625000,0.906250
17699,1.000000,0.625000,0.906250
17700,1.000000,0.625000,0.906250
17701,1.000000,0.625000,0.906250
17702,1.000000,0.625000,0.906250
17703,1.000000,0.625000,0.906250
17704,1.000000,0.625000,0.906250
17705,1.000000,0.625000,0.906250
17706,1.000000,0.625000,0.906250
17707,1.000000,0.625000,0.906250
17708,1.000000,0.625000,0.906250
17709,1.000000,0.625000,0.906250
17710,1.000000,0.625000,0.906250
17711,1.000000,0.625000,0.906250
17712,1.000000,0.625000,0.906250
17713,1.000000,0.625000,0.906250
17714,1.000000,0.625000,0.906250
17715,1.000000,0.625000,0.906250
17716,1.000000,0.625000,0.906250
17717,1.000000,0.625000,0.906250
17718,1.000000,0.625000,0.906250
17719,1.000000,0.625000,0.906250
17720,1.000000,0.625000,0.906250
17721,1.000000,0.625000,0.906250
17722,1.000000,0.625000,0.906250
17723,1.000000,0.625000,0.906250
17724,1.000000,0.625000,0.906250
17725,1.000000,0.625000,0.906250
17726,1.000000,0.625000,0.906250
17727,1.000000,0.625000,0.906250
17728,1.000000,0.625000,0.906250
17729,1.000000,0.625000,0.906250
17730,1.000000,0.625000,0.906250
17731,1.000000,0.625000,0.906250
17732,1.000000,0.625000,0.906250
17733,1.000000,0.625000,0.906250
17734,1.000000,0.625000,0.906250
17735,1.000000,0.625000,0.906250
17736,1.000000,0.625000,0.906250
17737,1.000000,0.625000,0.906250
17738,1.000000,0.625000,0.906250
17739,1.000000,0.625000,0.906250
17740,1.000000,0.625000,0.906250
17741,1.000000,0.625000,0.906250
17742,1.000000,0.625000,0.906250
17743,1.000000,0.625000,0.906250
17744,1.000000,0.625000,0.906250
17745,1.000000,0.625000,0.906250
17746,1.000000,0.625000,0.906250
17747,1.000000,0.625000,0.906250
17748,1.000000,0.625000,0.906250
17749,1.000000,0.625000,0.906250
17750,1.000000,0.625000,0.906250
17751,1.000000,0.625000,0.906250
17752,1.000000,0.625000,0.906250
17753,1.000000,0.625000,0.906250
17754,1.000000,0.625000,0.906250
17755,1.000000,0.625000,0.906250
17756,1.000000,0.625000,0.906250
17757,1.000000,0.625000,0.906250
17758,1.000000,0.625000,0.906250
17759,1.000000,0.625000,0.906250
17760,1.000000,0.625000,0.906250
17761,1.000000,0.625000,0.906250
17762,1.000000,0.625000,0.906250
17763,1.000000,0.625000,0.906250
17764,1.000000,0.625000,0.906250
17765,1.000000,0.625000,0.906250
17766,1.000000,0.625000,0.906250
17767,1.000000,0.625000,0.906250
17768,1.000000,0.625000,0.906250
17769,1.000000,0.625000,0.906250
17770,1.000000,0.625000,0.906250
17771,1.000000,0.625000,0.906250
17772,1.000000,0.625000,0.906250
17773,1.000000,0.625000,0.906250
17774,1.000000,0.625000,0.906250
17775,1.000000,0.625000,0.906250
17776,1.000000,0.625000,0.906250
17777,1.000000,0.625000,0.906250
17778,1.000000,0.625000,0.906250
17779,1.000000,0.625000,0.906250
17780,1.000000,0.625000,0.906250
17781,1.000000,0.625000,0.906250
17782,1.000000,0.625000,0.906250
17783,1.000000,0.625000,0.906250
17784,1.000000,0.625000,0.906250
17785,1.000000,0.625000,0.906250
17786,1.000000,0.625000,0.906250
17787,1.000000,0.625000,0.906250
17788,1.000000,0.625000,0.906250
17789,1.000000,0.625000,0.906250
17790,1.000000,0.625000,0.906250
17791,1.000000,0.625000,0.906250
17792,1.000000,0.625000,0.906250
17793,1.000000,0.625000,0.906250
17794,1.000000,0.625000,0.906250
17795,1.000000,0.625000,0.906250
17796,1.000000,0.625000,0.906250
17797,1.000000,0.625000,0.906250
17798,1.000000,0.625000,0.906250
17799,1.000000,0.625000,0.906250
17800,1.000000,0.625000,0.906250
17801,1.000000,0.625000,0.906250
17802,1.000000,0.625000,0.906250
17803,1.000000,0.625000,0.906250
17804,1.000000,0.625000,0.906250
17805,1.000000,0.625000,0.906250
17806,1.000000,0.625000,0.906250
17807,1.000000,0.625000,0.906250
17808,1.000000,0.625000,0.906250
17809,1.000000,0.625000,0.906250
17810,1.000000,0.625000,0.906250
17811,1.000000,0.625000,0.906250
17812,1.000000,0.625000,0.906250
17813,1.000000,0.625000,0.906250
17814,1.000000,0.625000,0.906250
17815,1.000000,0.625000,0.906250
17816,1.000000,0.625000,0.906250
17817,1.000000,0.625000,0.906250
17818,1.000000,0.625000,0.906250
17819,1.000000,0.625000,0.906250
17820,1.000000,0.625000,0.906250
17821,1.000000,0.625000,0.906250
17822,1.000000,0.625000,0.906250
17823,1.000000,0.625000,0.906250
17824,1.000000,0.625000,0.906250
17825,1.000000,0.625000,0.906250
17826,1.000000,0.625000,0.906250
17827,1.000000,0.625000,0.906250
17828,1.000000,0.625000,0.906250
17829,1.000000,0.625000,0.906250
17830,1.000000,0.625000,0.906250
17831,1.000000,0.625000,0.906250
17832,1.000000,0.625000,0.906250
17833,1.000000,0.625000,0.906250
17834,1.000000,0.625000,0.906250
17835,1.000000,0.625000,0.906250
17836,1.000000,0.625000,0.906250
17837,1.000000,0.625000,0.906250
17838,1.000000,0.625000,0.906250
17839,1.000000,0.625000,0.906250
17840,1.000000,0.625000,0.906250
17841,1.000000,0.625000,0.906250
17842,1.000000,0.625000,0.906250
17843,1.000000,0.625000,0.906250
17844,1.000000,0.625000,0.906250
17845,1.000000,0.625000,0.906250
17846,1.000000,0.625000,0.906250
17847,1.000000,0.625000,0.906250
17848,1.000000,0.625000,0.906250
17849,1.000000,0.625000,0.906250
17850,1.000000,0.625000,0.906250
17851,1.000000,0.625000,0.906250
17852,1.000000,0.625000,0.906250
17853,1.000000,0.625000,0.906250
17854,1.000000,0.625000,0.906250
17855,1.000000,0.625000,0.906250
17856,1.000000,0.625000,0.906250
17857,1.000000,0.625000,0.906250
17858,1.000000,0.625000,0.906250
17859,1.000000,0.625000,0.906250
17860,1.000000,0.625000,0.906250
17861,1.000000,0.625000,0.906250
17862,1.000000,0.625000,0.906250
17863,1.000000,0.625000,0.906250
17864,1.000000,0.625000,0.906250
17865,1.000000,0.625000,0.906250
17866,1.000000,0.625000,0.906250
17867,1.000000,0.625000,0.906250
17868,1.000000,0.625000,0.906250
17869,1.000000,0.625000,0.906250
17870,1.000000,0.625000,0.906250
17871,1.000000,0.625000,0.906250
17872,1.000000,0.625000,0.906250
17873,1.000000,0.625000,0.906250
17874,1.000000,0.625000,0.906250
17875,1.000000,0.625000,0.906250
17876,1.000000,0.625000,0.906250
17877,1.000000,0.625000,0.906250
17878,1.000000,0.625000,0.906250
17879,1.000000,0.625000,0.906250
17880,1.000000,0.625000,0.906250
17881,1.000000,0.625000,0.906250
17882,1.000000,0.625000,0.906250
17883,1.000000,0.625000,0.906250
17884,1.000000,0.625000,0.906250
17885,1.000000,0.625000,0.906250
17886,1.000000,0.625000,0.906250
17887,1.000000,0.625000,0.906250
17888,1.000000,0.625000,0.906250
17889,1.000000,0.625000,0.906250
17890,1.000000,0.625000,0.906250
17891,1.000000,0.625000,0.906250
17892,1.000000,0.625000,0.906250
17893,1.000000,0.625000,0.906250
17894,1.000000,0.625000,0.906250
17895,1.000000,0.625000,0.906250
17896,1.000000,0.625000,0.906250
17897,1.000000,0.625000,0.906250
17898,1.000000,0.625000,0.906250
17899,1.000000,0.625000,0.906250
17900,1.000000,0.625000,0.906250
17901,1.000000,0.625000,0.906250
17902,1.000000,0.625000,0.906250
17903,1.000000,0.625000,0.906250
17904,1.000000,0.625000,0.906250
17905,1.000000,0.625000,0.906250
17906,1.000000,0.625000,0.906250
17907,1.000000,0.625000,0.906250
